#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2016 05 08 23 58 999 99.0 99.0  1.71  9.09  6.47 283 9999.0 999.0   7.3 999.0 99.0 99.00
2016 05 09 00 28 999 99.0 99.0  1.68  9.88  6.32 266 9999.0 999.0   7.3 999.0 99.0 99.00
2016 05 09 00 58 999 99.0 99.0  1.59  9.09  6.25 279 9999.0 999.0   7.3 999.0 99.0 99.00
2016 05 09 01 28 999 99.0 99.0  1.61  8.33  6.16 279 9999.0 999.0   7.3 999.0 99.0 99.00
2016 05 09 01 58 999 99.0 99.0  1.57  9.09  6.33 280 9999.0 999.0   7.3 999.0 99.0 99.00
2016 05 09 02 28 999 99.0 99.0  1.62  9.88  6.25 279 9999.0 999.0   7.3 999.0 99.0 99.00
2016 05 09 02 58 999 99.0 99.0  1.54  8.33  6.24 271 9999.0 999.0   7.3 999.0 99.0 99.00
2016 05 09 03 28 999 99.0 99.0  1.52  9.09  6.05 266 9999.0 999.0   7.2 999.0 99.0 99.00
2016 05 09 03 58 999 99.0 99.0  1.64  9.09  6.23 276 9999.0 999.0   7.2 999.0 99.0 99.00
2016 05 09 04 28 999 99.0 99.0  1.51  8.33  6.18 275 9999.0 999.0   7.2 999.0 99.0 99.00
2016 05 09 04 58 999 99.0 99.0  1.43  9.09  5.68 275 9999.0 999.0   7.2 999.0 99.0 99.00
2016 05 09 05 28 999 99.0 99.0  1.43  9.88  5.81 261 9999.0 999.0   7.2 999.0 99.0 99.00
2016 05 09 05 58 999 99.0 99.0  1.40  8.33  5.52 268 9999.0 999.0   7.2 999.0 99.0 99.00
2016 05 09 06 28 999 99.0 99.0  1.40  8.33  5.48 258 9999.0 999.0   7.2 999.0 99.0 99.00
2016 05 09 06 58 999 99.0 99.0  1.48  9.88  5.63 275 9999.0 999.0   7.2 999.0 99.0 99.00
2016 05 09 07 28 999 99.0 99.0  1.41  9.88  5.34 261 9999.0 999.0   7.2 999.0 99.0 99.00
2016 05 09 07 58 999 99.0 99.0  1.40  9.09  5.06 255 9999.0 999.0   7.2 999.0 99.0 99.00
2016 05 09 08 28 999 99.0 99.0  1.40 12.50  4.98 110 9999.0 999.0   7.2 999.0 99.0 99.00
2016 05 09 08 58 999 99.0 99.0  1.44  4.76  5.01 174 9999.0 999.0   7.2 999.0 99.0 99.00
2016 05 09 09 28 999 99.0 99.0  1.55 13.33  5.12 143 9999.0 999.0   7.2 999.0 99.0 99.00
2016 05 09 09 58 999 99.0 99.0  1.50 13.33  5.08 166 9999.0 999.0   7.2 999.0 99.0 99.00
2016 05 09 10 28 999 99.0 99.0  1.44  8.33  5.09 266 9999.0 999.0   7.2 999.0 99.0 99.00
2016 05 09 10 58 999 99.0 99.0  1.50 11.76  5.30 200 9999.0 999.0   7.2 999.0 99.0 99.00
2016 05 09 11 28 999 99.0 99.0  1.56  5.88  5.27 188 9999.0 999.0   7.2 999.0 99.0 99.00
2016 05 09 11 58 999 99.0 99.0  1.48 10.53  5.18 234 9999.0 999.0   7.1 999.0 99.0 99.00
2016 05 09 12 28 999 99.0 99.0  1.56  5.88  5.32 185 9999.0 999.0   7.2 999.0 99.0 99.00
2016 05 09 12 58 999 99.0 99.0  1.60 12.50  5.51 185 9999.0 999.0   7.1 999.0 99.0 99.00
2016 05 09 13 28 999 99.0 99.0  1.63  8.33  5.39 255 9999.0 999.0   7.1 999.0 99.0 99.00
2016 05 09 13 58 999 99.0 99.0  1.63 11.76  5.53 289 9999.0 999.0   7.1 999.0 99.0 99.00
2016 05 09 14 28 999 99.0 99.0  1.61  8.33  5.52 261 9999.0 999.0   7.1 999.0 99.0 99.00
2016 05 09 14 58 999 99.0 99.0  1.74 11.11  5.74 286 9999.0 999.0   7.1 999.0 99.0 99.00
2016 05 09 15 28 999 99.0 99.0  1.67 10.53  5.81 293 9999.0 999.0   7.1 999.0 99.0 99.00
2016 05 09 15 58 999 99.0 99.0  1.75 11.11  5.91 278 9999.0 999.0   7.1 999.0 99.0 99.00
2016 05 09 16 28 999 99.0 99.0  1.84  9.88  6.04 285 9999.0 999.0   7.1 999.0 99.0 99.00
2016 05 09 16 58 999 99.0 99.0  1.90  9.88  6.34 286 9999.0 999.0   7.1 999.0 99.0 99.00
2016 05 09 17 28 999 99.0 99.0  1.90  9.88  6.47 272 9999.0 999.0   7.1 999.0 99.0 99.00
2016 05 09 17 58 999 99.0 99.0  2.01 11.76  6.79 285 9999.0 999.0   7.1 999.0 99.0 99.00
2016 05 09 18 28 999 99.0 99.0  2.05 11.11  6.71 290 9999.0 999.0   7.1 999.0 99.0 99.00
2016 05 09 18 58 999 99.0 99.0  1.93 11.11  6.37 280 9999.0 999.0   7.1 999.0 99.0 99.00
2016 05 09 19 28 999 99.0 99.0  2.16 11.76  6.94 275 9999.0 999.0   7.1 999.0 99.0 99.00
2016 05 09 19 58 999 99.0 99.0  2.25 10.53  6.92 282 9999.0 999.0   7.1 999.0 99.0 99.00
2016 05 09 20 28 999 99.0 99.0  2.19 11.76  6.95 276 9999.0 999.0   7.2 999.0 99.0 99.00
2016 05 09 20 58 999 99.0 99.0  2.33 11.76  7.11 278 9999.0 999.0   7.2 999.0 99.0 99.00
2016 05 09 21 28 999 99.0 99.0  2.25 10.53  7.04 272 9999.0 999.0   7.2 999.0 99.0 99.00
2016 05 09 21 58 999 99.0 99.0  2.25  9.88  6.93 275 9999.0 999.0   7.2 999.0 99.0 99.00
2016 05 09 22 28 999 99.0 99.0  2.20 10.53  6.76 259 9999.0 999.0   7.2 999.0 99.0 99.00
2016 05 09 22 58 999 99.0 99.0  2.29 10.53  7.05 271 9999.0 999.0   7.2 999.0 99.0 99.00
2016 05 09 23 28 999 99.0 99.0  2.21  9.88  6.70 247 9999.0 999.0   7.2 999.0 99.0 99.00
2016 05 09 23 58 999 99.0 99.0  2.33 11.76  6.79 271 9999.0 999.0   7.3 999.0 99.0 99.00
2016 05 10 00 28 999 99.0 99.0  2.27 11.76  6.64 272 9999.0 999.0   7.3 999.0 99.0 99.00
2016 05 10 00 58 999 99.0 99.0  2.23  9.09  6.87 206 9999.0 999.0   7.3 999.0 99.0 99.00
2016 05 10 01 28 999 99.0 99.0  2.38 11.76  6.88 235 9999.0 999.0   7.3 999.0 99.0 99.00
2016 05 10 01 58 999 99.0 99.0  2.37 11.11  7.06 262 9999.0 999.0   7.3 999.0 99.0 99.00
2016 05 10 02 28 999 99.0 99.0  2.45 11.11  7.19 241 9999.0 999.0   7.3 999.0 99.0 99.00
2016 05 10 02 58 999 99.0 99.0  2.45 11.11  7.31 248 9999.0 999.0   7.3 999.0 99.0 99.00
2016 05 10 03 28 999 99.0 99.0  2.33 10.53  7.03 244 9999.0 999.0   7.3 999.0 99.0 99.00
2016 05 10 03 58 999 99.0 99.0  2.52 11.11  7.34 238 9999.0 999.0   7.3 999.0 99.0 99.00
2016 05 10 04 28 999 99.0 99.0  2.55  9.88  7.36 211 9999.0 999.0   7.3 999.0 99.0 99.00
2016 05 10 04 58 999 99.0 99.0  2.58  9.88  7.43 213 9999.0 999.0   7.3 999.0 99.0 99.00
2016 05 10 05 28 999 99.0 99.0  2.73 10.53  7.83 221 9999.0 999.0   7.3 999.0 99.0 99.00
2016 05 10 05 58 999 99.0 99.0  2.76  9.88  7.84 210 9999.0 999.0   7.3 999.0 99.0 99.00
2016 05 10 06 28 999 99.0 99.0  2.83  9.88  7.84 203 9999.0 999.0   7.3 999.0 99.0 99.00
2016 05 10 06 58 999 99.0 99.0  2.86 11.11  8.05 228 9999.0 999.0   7.3 999.0 99.0 99.00
2016 05 10 07 28 999 99.0 99.0  2.85  9.88  7.82 213 9999.0 999.0   7.3 999.0 99.0 99.00
2016 05 10 07 58 999 99.0 99.0  2.98 10.53  8.21 228 9999.0 999.0   7.3 999.0 99.0 99.00
2016 05 10 08 28 999 99.0 99.0  2.74 11.11  7.94 233 9999.0 999.0   7.3 999.0 99.0 99.00
2016 05 10 08 58 999 99.0 99.0  2.92 11.11  8.10 224 9999.0 999.0   7.3 999.0 99.0 99.00
2016 05 10 09 28 999 99.0 99.0  3.01 10.53  8.32 204 9999.0 999.0   7.3 999.0 99.0 99.00
2016 05 10 09 58 999 99.0 99.0  2.83 10.53  8.07 202 9999.0 999.0   7.3 999.0 99.0 99.00
2016 05 10 10 28 999 99.0 99.0  2.98 10.53  8.29 206 9999.0 999.0   7.3 999.0 99.0 99.00
2016 05 10 10 58 999 99.0 99.0  2.93  9.88  7.94 203 9999.0 999.0   7.2 999.0 99.0 99.00
2016 05 10 11 28 999 99.0 99.0  3.00  9.88  8.19 203 9999.0 999.0   7.2 999.0 99.0 99.00
2016 05 10 11 58 999 99.0 99.0  2.65 10.53  7.74 211 9999.0 999.0   7.2 999.0 99.0 99.00
2016 05 10 12 28 999 99.0 99.0  2.63 10.53  7.80 203 9999.0 999.0   7.3 999.0 99.0 99.00
2016 05 10 12 58 999 99.0 99.0  2.57 10.53  8.04 210 9999.0 999.0   7.2 999.0 99.0 99.00
2016 05 10 13 28 999 99.0 99.0  2.65  9.88  7.92 193 9999.0 999.0   7.2 999.0 99.0 99.00
2016 05 10 13 58 999 99.0 99.0  2.37 10.53  7.82 219 9999.0 999.0   7.2 999.0 99.0 99.00
2016 05 10 14 28 999 99.0 99.0  2.46 11.11  7.98 235 9999.0 999.0   7.3 999.0 99.0 99.00
2016 05 10 14 58 999 99.0 99.0  2.34 10.53  7.75 209 9999.0 999.0   7.3 999.0 99.0 99.00
2016 05 10 15 28 999 99.0 99.0  2.70 11.11  8.54 249 9999.0 999.0   7.2 999.0 99.0 99.00
2016 05 10 15 58 999 99.0 99.0  2.41  9.88  7.92 209 9999.0 999.0   7.3 999.0 99.0 99.00
2016 05 10 16 28 999 99.0 99.0  2.36 10.53  7.83 238 9999.0 999.0   7.3 999.0 99.0 99.00
2016 05 10 16 58 999 99.0 99.0  2.39 10.53  8.05 210 9999.0 999.0   7.3 999.0 99.0 99.00
2016 05 10 17 28 999 99.0 99.0  2.74 10.53  8.34 224 9999.0 999.0   7.3 999.0 99.0 99.00
2016 05 10 17 58 999 99.0 99.0  2.27 10.53  7.67 235 9999.0 999.0   7.3 999.0 99.0 99.00
2016 05 10 18 28 999 99.0 99.0  2.32  9.88  7.70 220 9999.0 999.0   7.3 999.0 99.0 99.00
2016 05 10 18 58 999 99.0 99.0  2.24 10.53  7.49 224 9999.0 999.0   7.3 999.0 99.0 99.00
2016 05 10 19 28 999 99.0 99.0  2.34 10.53  7.49 224 9999.0 999.0   7.3 999.0 99.0 99.00
2016 05 10 19 58 999 99.0 99.0  2.31  9.88  7.47 202 9999.0 999.0   7.4 999.0 99.0 99.00
2016 05 10 20 28 999 99.0 99.0  2.37  9.88  7.36 204 9999.0 999.0   7.4 999.0 99.0 99.00
2016 05 10 20 58 999 99.0 99.0  2.14 10.53  7.22 235 9999.0 999.0   7.4 999.0 99.0 99.00
2016 05 10 21 28 999 99.0 99.0  2.37  9.88  7.57 209 9999.0 999.0   7.4 999.0 99.0 99.00
2016 05 10 21 58 999 99.0 99.0  2.24  9.88  7.38 207 9999.0 999.0   7.4 999.0 99.0 99.00
2016 05 10 22 28 999 99.0 99.0  2.19  9.88  7.31 199 9999.0 999.0   7.5 999.0 99.0 99.00
2016 05 10 22 58 999 99.0 99.0  2.09  9.88  7.30 209 9999.0 999.0   7.5 999.0 99.0 99.00
2016 05 10 23 28 999 99.0 99.0  2.40  9.88  7.69 216 9999.0 999.0   7.5 999.0 99.0 99.00
2016 05 10 23 58 999 99.0 99.0  2.31 10.53  7.69 240 9999.0 999.0   7.5 999.0 99.0 99.00
2016 05 11 00 28 999 99.0 99.0  2.11 10.53  7.45 224 9999.0 999.0   7.5 999.0 99.0 99.00
2016 05 11 00 58 999 99.0 99.0  2.36  9.88  7.91 211 9999.0 999.0   7.5 999.0 99.0 99.00
2016 05 11 01 28 999 99.0 99.0  2.24 10.53  7.74 223 9999.0 999.0   7.5 999.0 99.0 99.00
2016 05 11 01 58 999 99.0 99.0  2.22 10.53  7.75 217 9999.0 999.0   7.5 999.0 99.0 99.00
2016 05 11 02 28 999 99.0 99.0  1.97 11.11  7.36 258 9999.0 999.0   7.5 999.0 99.0 99.00
2016 05 11 02 58 999 99.0 99.0  2.25 10.53  7.70 226 9999.0 999.0   7.5 999.0 99.0 99.00
2016 05 11 03 28 999 99.0 99.0  2.03  9.09  7.84 192 9999.0 999.0   7.5 999.0 99.0 99.00
2016 05 11 03 58 999 99.0 99.0  2.16  9.88  7.96 224 9999.0 999.0   7.5 999.0 99.0 99.00
2016 05 11 04 28 999 99.0 99.0  1.98  9.09  7.76 185 9999.0 999.0   7.5 999.0 99.0 99.00
2016 05 11 04 58 999 99.0 99.0  2.07 10.53  7.98 240 9999.0 999.0   7.5 999.0 99.0 99.00
2016 05 11 05 28 999 99.0 99.0  2.03  9.88  7.71 247 9999.0 999.0   7.5 999.0 99.0 99.00
2016 05 11 05 58 999 99.0 99.0  2.32  9.88  7.92 219 9999.0 999.0   7.5 999.0 99.0 99.00
2016 05 11 06 28 999 99.0 99.0  2.02  9.09  8.07 199 9999.0 999.0   7.5 999.0 99.0 99.00
2016 05 11 06 58 999 99.0 99.0  2.07  9.88  7.74 223 9999.0 999.0   7.5 999.0 99.0 99.00
2016 05 11 07 28 999 99.0 99.0  2.11  9.09  7.63 188 9999.0 999.0   7.5 999.0 99.0 99.00
2016 05 11 07 58 999 99.0 99.0  2.01  9.09  7.61 195 9999.0 999.0   7.5 999.0 99.0 99.00
2016 05 11 08 28 999 99.0 99.0  2.00  9.09  7.51 196 9999.0 999.0   7.5 999.0 99.0 99.00
2016 05 11 08 58 999 99.0 99.0  1.97  9.09  7.52 200 9999.0 999.0   7.5 999.0 99.0 99.00
2016 05 11 09 28 999 99.0 99.0  1.88  9.09  7.30 193 9999.0 999.0   7.5 999.0 99.0 99.00
2016 05 11 09 58 999 99.0 99.0  1.84  9.09  7.39 193 9999.0 999.0   7.5 999.0 99.0 99.00
2016 05 11 10 28 999 99.0 99.0  1.90 11.76  7.78 268 9999.0 999.0   7.5 999.0 99.0 99.00
2016 05 11 10 58 999 99.0 99.0  1.79  8.33  7.41 174 9999.0 999.0   7.5 999.0 99.0 99.00
2016 05 11 11 28 999 99.0 99.0  1.92  8.33  7.78 193 9999.0 999.0   7.5 999.0 99.0 99.00
2016 05 11 11 58 999 99.0 99.0  1.83 11.11  7.92 273 9999.0 999.0   7.5 999.0 99.0 99.00
2016 05 11 12 28 999 99.0 99.0  1.73 11.11  7.90 272 9999.0 999.0   7.5 999.0 99.0 99.00
2016 05 11 12 58 999 99.0 99.0  1.85 11.11  7.92 271 9999.0 999.0   7.5 999.0 99.0 99.00
2016 05 11 13 28 999 99.0 99.0  1.77  9.09  7.90 206 9999.0 999.0   7.5 999.0 99.0 99.00
2016 05 11 13 58 999 99.0 99.0  1.75 10.53  7.60 272 9999.0 999.0   7.5 999.0 99.0 99.00
2016 05 11 14 28 999 99.0 99.0  1.81  9.88  7.80 248 9999.0 999.0   7.5 999.0 99.0 99.00
2016 05 11 14 58 999 99.0 99.0  1.77 11.11  7.97 278 9999.0 999.0   7.5 999.0 99.0 99.00
2016 05 11 15 28 999 99.0 99.0  1.76  8.33  7.81 196 9999.0 999.0   7.5 999.0 99.0 99.00
2016 05 11 15 58 999 99.0 99.0  1.69  9.09  7.68 195 9999.0 999.0   7.5 999.0 99.0 99.00
2016 05 11 16 28 999 99.0 99.0  1.79  8.33  7.95 196 9999.0 999.0   7.5 999.0 99.0 99.00
2016 05 11 16 58 999 99.0 99.0  1.73 16.67  7.94 195 9999.0 999.0   7.5 999.0 99.0 99.00
2016 05 11 17 28 999 99.0 99.0  1.75 10.53  7.95 273 9999.0 999.0   7.5 999.0 99.0 99.00
2016 05 11 17 58 999 99.0 99.0  1.69 11.11  8.08 271 9999.0 999.0   7.5 999.0 99.0 99.00
2016 05 11 18 28 999 99.0 99.0  1.72  9.09  8.03 211 9999.0 999.0   7.5 999.0 99.0 99.00
2016 05 11 18 58 999 99.0 99.0  1.80 15.38  8.20 186 9999.0 999.0   7.5 999.0 99.0 99.00
2016 05 11 19 28 999 99.0 99.0  1.72 11.11  7.73 272 9999.0 999.0   7.5 999.0 99.0 99.00
2016 05 11 19 58 999 99.0 99.0  1.71  9.88  7.91 273 9999.0 999.0   7.5 999.0 99.0 99.00
2016 05 11 20 28 999 99.0 99.0  1.84  9.09  7.82 217 9999.0 999.0   7.5 999.0 99.0 99.00
2016 05 11 20 58 999 99.0 99.0  1.86  8.33  7.74 190 9999.0 999.0   7.5 999.0 99.0 99.00
2016 05 11 21 28 999 99.0 99.0  1.79 15.38  7.82 192 9999.0 999.0   7.5 999.0 99.0 99.00
2016 05 11 21 58 999 99.0 99.0  1.75 16.67  8.01 186 9999.0 999.0   7.5 999.0 99.0 99.00
2016 05 11 22 28 999 99.0 99.0  1.76  9.09  7.88 207 9999.0 999.0   7.6 999.0 99.0 99.00
2016 05 11 22 58 999 99.0 99.0  1.66 15.38  7.80 192 9999.0 999.0   7.6 999.0 99.0 99.00
2016 05 11 23 28 999 99.0 99.0  1.82  7.69  8.08 171 9999.0 999.0   7.7 999.0 99.0 99.00
2016 05 11 23 58 999 99.0 99.0  1.63 11.76  7.82 269 9999.0 999.0   7.7 999.0 99.0 99.00
2016 05 12 00 28 999 99.0 99.0  1.64 16.67  7.88 178 9999.0 999.0   7.7 999.0 99.0 99.00
2016 05 12 00 58 999 99.0 99.0  1.58  8.33  7.85 185 9999.0 999.0   7.7 999.0 99.0 99.00
2016 05 12 01 28 999 99.0 99.0  1.56  7.69  8.07 179 9999.0 999.0   7.6 999.0 99.0 99.00
2016 05 12 01 58 999 99.0 99.0  1.63 10.53  7.63 266 9999.0 999.0   7.6 999.0 99.0 99.00
2016 05 12 02 28 999 99.0 99.0  1.61  8.33  7.61 202 9999.0 999.0   7.6 999.0 99.0 99.00
2016 05 12 02 58 999 99.0 99.0  1.48  9.88  7.30 276 9999.0 999.0   7.6 999.0 99.0 99.00
2016 05 12 03 28 999 99.0 99.0  1.56 11.11  7.73 273 9999.0 999.0   7.6 999.0 99.0 99.00
2016 05 12 03 58 999 99.0 99.0  1.45 15.38  7.48 189 9999.0 999.0   7.6 999.0 99.0 99.00
2016 05 12 04 28 999 99.0 99.0  1.47 15.38  7.64 181 9999.0 999.0   7.6 999.0 99.0 99.00
2016 05 12 04 58 999 99.0 99.0  1.48  7.69  7.41 178 9999.0 999.0   7.6 999.0 99.0 99.00
2016 05 12 05 28 999 99.0 99.0  1.45 15.38  7.44 189 9999.0 999.0   7.6 999.0 99.0 99.00
2016 05 12 05 58 999 99.0 99.0  1.40 10.53  7.56 285 9999.0 999.0   7.6 999.0 99.0 99.00
2016 05 12 06 28 999 99.0 99.0  1.44  7.69  7.52 183 9999.0 999.0   7.5 999.0 99.0 99.00
2016 05 12 06 58 999 99.0 99.0  1.47  9.88  7.91 275 9999.0 999.0   7.6 999.0 99.0 99.00
2016 05 12 07 28 999 99.0 99.0  1.33  9.88  7.63 280 9999.0 999.0   7.6 999.0 99.0 99.00
2016 05 12 07 58 999 99.0 99.0  1.41 15.38  7.94 185 9999.0 999.0   7.6 999.0 99.0 99.00
2016 05 12 08 28 999 99.0 99.0  1.43  9.88  7.61 276 9999.0 999.0   7.6 999.0 99.0 99.00
2016 05 12 08 58 999 99.0 99.0  1.42 15.38  7.73 192 9999.0 999.0   7.6 999.0 99.0 99.00
2016 05 12 09 28 999 99.0 99.0  1.33 15.38  7.31 189 9999.0 999.0   7.6 999.0 99.0 99.00
2016 05 12 09 58 999 99.0 99.0  1.39  9.88  7.34 279 9999.0 999.0   7.6 999.0 99.0 99.00
2016 05 12 10 28 999 99.0 99.0  1.42 10.53  7.42 278 9999.0 999.0   7.6 999.0 99.0 99.00
2016 05 12 10 58 999 99.0 99.0  1.51 15.38  7.83 190 9999.0 999.0   7.6 999.0 99.0 99.00
2016 05 12 11 28 999 99.0 99.0  1.35  9.88  7.40 287 9999.0 999.0   7.6 999.0 99.0 99.00
2016 05 12 11 58 999 99.0 99.0  1.35  9.88  7.23 273 9999.0 999.0   7.6 999.0 99.0 99.00
2016 05 12 12 28 999 99.0 99.0  1.33 15.38  7.07 178 9999.0 999.0   7.6 999.0 99.0 99.00
2016 05 12 12 58 999 99.0 99.0  1.31  9.09  7.00 275 9999.0 999.0   7.6 999.0 99.0 99.00
2016 05 12 13 28 999 99.0 99.0  1.35 14.29  7.07 182 9999.0 999.0   7.5 999.0 99.0 99.00
2016 05 12 13 58 999 99.0 99.0  1.28  9.09  7.05 272 9999.0 999.0   7.5 999.0 99.0 99.00
2016 05 12 14 28 999 99.0 99.0  1.20  7.69  6.65 174 9999.0 999.0   7.5 999.0 99.0 99.00
2016 05 12 14 58 999 99.0 99.0  1.23 15.38  6.58 189 9999.0 999.0   7.5 999.0 99.0 99.00
2016 05 12 15 28 999 99.0 99.0  1.33  9.88  6.57 275 9999.0 999.0   7.5 999.0 99.0 99.00
2016 05 12 15 58 999 99.0 99.0  1.31 15.38  6.76 186 9999.0 999.0   7.5 999.0 99.0 99.00
2016 05 12 16 28 999 99.0 99.0  1.31  7.69  6.53 188 9999.0 999.0   7.6 999.0 99.0 99.00
2016 05 12 16 58 999 99.0 99.0  1.32 10.53  6.48 276 9999.0 999.0   7.5 999.0 99.0 99.00
2016 05 12 17 28 999 99.0 99.0  1.27 14.29  6.38 181 9999.0 999.0   7.6 999.0 99.0 99.00
2016 05 12 17 58 999 99.0 99.0  1.28  7.69  6.02 190 9999.0 999.0   7.6 999.0 99.0 99.00
2016 05 12 18 28 999 99.0 99.0  1.33 14.29  6.40 186 9999.0 999.0   7.6 999.0 99.0 99.00
2016 05 12 18 58 999 99.0 99.0  1.33  9.88  6.17 279 9999.0 999.0   7.6 999.0 99.0 99.00
2016 05 12 19 28 999 99.0 99.0  1.31 15.38  6.39 176 9999.0 999.0   7.6 999.0 99.0 99.00
2016 05 12 19 58 999 99.0 99.0  1.31  7.69  6.44 193 9999.0 999.0   7.6 999.0 99.0 99.00
2016 05 12 20 28 999 99.0 99.0  1.25 14.29  6.06 185 9999.0 999.0   7.6 999.0 99.0 99.00
2016 05 12 20 58 999 99.0 99.0  1.32 14.29  6.43 185 9999.0 999.0   7.6 999.0 99.0 99.00
2016 05 12 21 28 999 99.0 99.0  1.43  9.88  6.39 280 9999.0 999.0   7.7 999.0 99.0 99.00
2016 05 12 21 58 999 99.0 99.0  1.26 14.29  5.98 188 9999.0 999.0   7.7 999.0 99.0 99.00
2016 05 12 22 28 999 99.0 99.0  1.25 10.53  6.22 265 9999.0 999.0   7.7 999.0 99.0 99.00
2016 05 12 22 58 999 99.0 99.0  1.33  9.88  6.43 285 9999.0 999.0   7.7 999.0 99.0 99.00
2016 05 12 23 28 999 99.0 99.0  1.32  9.88  6.26 282 9999.0 999.0   7.7 999.0 99.0 99.00
2016 05 12 23 58 999 99.0 99.0  1.29 14.29  5.93 175 9999.0 999.0   7.7 999.0 99.0 99.00
2016 05 13 00 28 999 99.0 99.0  1.29  9.09  6.30 275 9999.0 999.0   7.8 999.0 99.0 99.00
2016 05 13 00 58 999 99.0 99.0  1.26  7.14  6.00 148 9999.0 999.0   7.8 999.0 99.0 99.00
2016 05 13 01 28 999 99.0 99.0  1.37 15.38  6.27 171 9999.0 999.0   7.8 999.0 99.0 99.00
2016 05 13 01 58 999 99.0 99.0  1.43  7.69  6.31 175 9999.0 999.0   7.7 999.0 99.0 99.00
2016 05 13 02 28 999 99.0 99.0  1.41  7.14  6.05 121 9999.0 999.0   7.7 999.0 99.0 99.00
2016 05 13 02 58 999 99.0 99.0  1.45  9.88  6.15 275 9999.0 999.0   7.7 999.0 99.0 99.00
2016 05 13 03 28 999 99.0 99.0  1.48  7.69  5.82 204 9999.0 999.0   7.7 999.0 99.0 99.00
2016 05 13 03 58 999 99.0 99.0  1.45  7.69  5.74 143 9999.0 999.0   7.7 999.0 99.0 99.00
2016 05 13 04 28 999 99.0 99.0  1.41  9.09  5.66 275 9999.0 999.0   7.7 999.0 99.0 99.00
2016 05 13 04 58 999 99.0 99.0  1.50  7.14  5.73  92 9999.0 999.0   7.7 999.0 99.0 99.00
2016 05 13 05 28 999 99.0 99.0  1.51  9.88  5.85 273 9999.0 999.0   7.7 999.0 99.0 99.00
2016 05 13 05 58 999 99.0 99.0  1.56 16.67  6.15 266 9999.0 999.0   7.7 999.0 99.0 99.00
2016 05 13 06 28 999 99.0 99.0  1.58  7.14  5.92  85 9999.0 999.0   7.7 999.0 99.0 99.00
2016 05 13 06 58 999 99.0 99.0  1.55  9.88  6.33 280 9999.0 999.0   7.7 999.0 99.0 99.00
2016 05 13 07 28 999 99.0 99.0  1.51  7.14  6.24 107 9999.0 999.0   7.7 999.0 99.0 99.00
2016 05 13 07 58 999 99.0 99.0  1.50 15.38  6.33 237 9999.0 999.0   7.7 999.0 99.0 99.00
2016 05 13 08 28 999 99.0 99.0  1.47 13.33  6.48 240 9999.0 999.0   7.7 999.0 99.0 99.00
2016 05 13 08 58 999 99.0 99.0  1.54 15.38  6.73 249 9999.0 999.0   7.7 999.0 99.0 99.00
2016 05 13 09 28 999 99.0 99.0  1.56 15.38  6.59 258 9999.0 999.0   7.7 999.0 99.0 99.00
2016 05 13 09 58 999 99.0 99.0  1.58 15.38  6.77 256 9999.0 999.0   7.7 999.0 99.0 99.00
2016 05 13 10 28 999 99.0 99.0  1.56 13.33  6.92 241 9999.0 999.0   7.7 999.0 99.0 99.00
2016 05 13 10 58 999 99.0 99.0  1.64 14.29  7.33 275 9999.0 999.0   7.7 999.0 99.0 99.00
2016 05 13 11 28 999 99.0 99.0  1.73 14.29  7.55 285 9999.0 999.0   7.7 999.0 99.0 99.00
2016 05 13 11 58 999 99.0 99.0  1.72 14.29  7.81 280 9999.0 999.0   7.7 999.0 99.0 99.00
2016 05 13 12 28 999 99.0 99.0  1.62 13.33  7.83 278 9999.0 999.0   7.7 999.0 99.0 99.00
2016 05 13 12 58 999 99.0 99.0  1.90 14.29  8.75 273 9999.0 999.0   7.7 999.0 99.0 99.00
2016 05 13 13 28 999 99.0 99.0  1.94 12.50  8.64 268 9999.0 999.0   7.7 999.0 99.0 99.00
2016 05 13 13 58 999 99.0 99.0  1.89 13.33  8.29 283 9999.0 999.0   7.7 999.0 99.0 99.00
2016 05 13 14 28 999 99.0 99.0  2.14 13.33  8.65 276 9999.0 999.0   7.7 999.0 99.0 99.00
2016 05 13 14 58 999 99.0 99.0  2.05 14.29  8.67 271 9999.0 999.0   7.7 999.0 99.0 99.00
2016 05 13 15 28 999 99.0 99.0  2.05 12.50  8.38 279 9999.0 999.0   7.7 999.0 99.0 99.00
2016 05 13 15 58 999 99.0 99.0  2.25 14.29  8.96 276 9999.0 999.0   7.7 999.0 99.0 99.00
2016 05 13 16 28 999 99.0 99.0  2.16 13.33  8.36 279 9999.0 999.0   7.7 999.0 99.0 99.00
2016 05 13 16 58 999 99.0 99.0  2.01 11.76  8.17 278 9999.0 999.0   7.7 999.0 99.0 99.00
2016 05 13 17 28 999 99.0 99.0  2.11 11.76  8.58 276 9999.0 999.0   7.7 999.0 99.0 99.00
2016 05 13 17 58 999 99.0 99.0  2.18 13.33  8.83 273 9999.0 999.0   7.7 999.0 99.0 99.00
2016 05 13 18 28 999 99.0 99.0  2.03 11.76  8.20 276 9999.0 999.0   7.7 999.0 99.0 99.00
2016 05 13 18 58 999 99.0 99.0  2.12 11.76  8.56 275 9999.0 999.0   7.7 999.0 99.0 99.00
